iteration,method,population,time in sec,time in clocks,X_found,Y_found,Thetha_found,X_original,Y_original,Thetha_original,global_best
17,0,300,48.53712010383606,136290688488,4.144838383879819,-0.7481200857813235,51.24607330896685,4.000000028359814,0.5000000330400278,49.427605890624385,20567.73185551618
18,0,300,48.888649463653564,137277769853,3.2891505987970113,-1.8193251496714211,-44.7816076582138,3.333300038718205,2.2221999547091227,-49.427672646890244,22555.82479118491
19,0,300,48.50196170806885,136191962673,3.0101541593591925,3.08521592394416,2.5443990274992814,3.1500005606344668,-3.7999999542975864,4.99998631243842,84962.49278937012
0,1,300,17.746360540390015,49831215692,0.16302379154907953,0.06134274119686722,0.31047357391612707,0.0,0.0,0.0,11244.876221065853
1,1,300,14.634852647781372,41094200029,4.078269181564137,-1.9677064215654632,46.41706570730107,3.9997745353039256,1.9999103113884145,44.99995148008031,11283.33506137382
2,1,300,16.203059911727905,45497676720,-5.000287300469618,0.37027751884090776,9.815176591743167,-3.9999999318331416,-4.999999883022972,60.00005084726444,1252270.980216582
3,1,300,16.900584936141968,47456303917,0.48488186590669713,1.7246069842170684,8.569155006348227,0.0,1.0000000000638591,179.9997473002663,118406.99802647012
4,1,300,16.586687803268433,46574891030,3.3889592769836074,2.1880158843787356,-136.27236776151292,-3.000119383639941,1.999879864946304,42.4022521713589,67673.87980510361
5,1,300,16.251269102096558,45633046176,-5.150875153189261,1.4639393855735783,17.529398491200503,-5.420114144049511,-1.000036080402431,15.002294807637739,15254.052463187056
6,1,300,16.73590636253357,46992318493,6.629338060788758,-1.7025170349671885,-120.0847856659896,-5.420329651874257,-3.0001506065818058,71.62152674667016,288917.4122697528
7,1,300,16.16729712486267,45394507328,-5.932398436898205,3.5761996103304003,82.20150245940181,-5.99999837351753,-5.000135023812119,88.238202386171,68329.50082948263
8,1,300,14.796692132949829,41546191576,0.21843757630300864,-7.374338724457687,-168.12743674844424,-0.0002890359263720138,-8.000158586774557,16.048732313356957,56124.26778488969
9,1,300,16.165379524230957,45389266765,6.549928523906459,-1.7984577902407999,153.6226633861039,6.4501395615586645,1.9999381152545757,154.70003860466974,14152.487719697088
10,1,300,15.46260380744934,43416073348,-5.000492349030112,-0.8509971380152361,-45.6841616511917,5.021708359640002,-1.08924846185625,136.5092190571473,299407.1057488706
11,1,300,14.986965417861938,42080630430,2.1830135714161187,-4.920984156256608,32.87796284436891,1.999913251770487,4.999933416250547,30.00543586718581,12452.31683345989
12,1,300,14.723179578781128,41340025067,1.3560675251707348,-6.803658571082088,-180.0,1.5000866460446391,7.000010947196477,179.9131297498346,24635.04884559204
13,1,300,16.802043676376343,47177166457,3.7986132852695764,7.586760886776872,127.70143807649441,-4.700010186307671,7.000112061764319,-45.26106921736535,55368.17482881684
14,1,300,15.490542888641357,43494764208,6.356536517375808,-1.0037058273322579,178.56391127482703,-6.000061560547011,-3.0000167121255834,10.00811840024439,187500278.6399547
15,1,300,17.65778422355652,49580071682,3.069939424014221,3.9215264173049214,87.72361572015177,3.0000039112890735,-3.9985081547477384,87.3108289600759,11356.898860144724
16,1,300,14.919405937194824,41891222905,-0.875663609269111,-3.793909498838067,97.38759741355206,0.9999999948078133,-4.500000071115526,-87.6625936743308,32528.246537650728
17,1,300,14.812398910522461,41590813293,-4.03674228518299,1.102824570039397,-135.8758991999992,4.000000028359814,0.5000000330400278,49.427605890624385,72892.09447388358
18,1,300,16.377037525177002,45984118167,3.3364025003818316,-1.749679303669657,-47.567895953257676,3.333300038718205,2.2221999547091227,-49.427672646890244,19749.347271174352
19,1,300,17.969953060150146,50456837145,-3.000249961977767,-2.9776980713621315,-179.37029540298568,3.1500005606344668,-3.7999999542975864,4.99998631243842,55306.40002248871
0,2,300,8.571154356002808,24066492989,-0.4671445453600569,0.5745192433753648,180.0,0.0,0.0,0.0,184637.43570388138
1,2,300,8.116871118545532,22790948754,4.442494716819208,-1.975205942555922,49.66240262992628,3.9997745353039256,1.9999103113884145,44.99995148008031,36121.60637392373
2,2,300,8.319258213043213,23359234408,-5.318190731165446,-1.927867900990055,-7.6167299018084975,-3.9999999318331416,-4.999999883022972,60.00005084726444,77831909971.11044
3,2,300,8.261000156402588,23195667696,-0.0014639895773580491,-0.8618452912772945,-180.0,0.0,1.0000000000638591,179.9997473002663,11110.199092667242
4,2,300,8.24725890159607,23157097232,4.0626097349337265,2.0119952741748186,-147.4033933649627,-3.000119383639941,1.999879864946304,42.4022521713589,1086830.9017508083
5,2,300,8.521742582321167,23927820321,-5.740922227590898,2.7091613972052055,29.93460967341712,-5.420114144049511,-1.000036080402431,15.002294807637739,7677279.038166821
6,2,300,8.426657676696777,23660847221,-5.4316653804998305,2.2815336962406327,63.59185797737706,-5.420329651874257,-3.0001506065818058,71.62152674667016,31485857666.885174
7,2,300,7.732649326324463,21712182827,-8.218150091104247,-2.7667880987310145,38.37433538668129,-5.99999837351753,-5.000135023812119,88.238202386171,311501511703.9504
8,2,300,7.791318416595459,21876927575,1.0917176143681573,-6.166418971275778,180.0,-0.0002890359263720138,-8.000158586774557,16.048732313356957,40343723.243991606
9,2,300,7.722472190856934,21683628291,5.707927567988428,-0.5170777943052247,148.83438429420193,6.4501395615586645,1.9999381152545757,154.70003860466974,7242267.074257405
10,2,300,8.411668300628662,23618806176,5.573325566563076,1.3515539555465068,129.4602216708048,5.021708359640002,-1.08924846185625,136.5092190571473,696671.9457887359
11,2,300,7.760976076126099,21791763019,-5.969178021846359,-1.5814818804730741,133.1265006418201,1.999913251770487,4.999933416250547,30.00543586718581,5866807.850938468
12,2,300,7.797394514083862,21894031230,1.5141622683990636,-7.324368011531034,-180.0,1.5000866460446391,7.000010947196477,179.9131297498346,150452.30821589005
13,2,300,8.323194742202759,23370417379,7.237250501247438,2.6914576089075286,180.0,-4.700010186307671,7.000112061764319,-45.26106921736535,4780440.829408148
14,2,300,8.39748501777649,23579026413,-6.89388039974418,0.020098692777059668,-8.375068001486682,-6.000061560547011,-3.0000167121255834,10.00811840024439,28884974.938036215
15,2,300,8.47890329360962,23807649096,-2.5537096465664044,-3.796592034577694,-100.99542602819292,3.0000039112890735,-3.9985081547477384,87.3108289600759,254126.35116038783
16,2,300,8.497102975845337,23858761773,-4.267843455598491,0.5316084741841642,180.0,0.9999999948078133,-4.500000071115526,-87.6625936743308,30267.96756797844
17,2,300,8.132367372512817,22834641782,4.40133547558902,-0.10230090916877188,48.329010763752464,4.000000028359814,0.5000000330400278,49.427605890624385,21787.790764699177
18,2,300,8.43074655532837,23672464402,3.564033148680391,-1.8629535177092311,-57.15565176179234,3.333300038718205,2.2221999547091227,-49.427672646890244,178274.27454568795
19,2,300,8.34894347190857,23442780865,-2.8344833358423163,-2.8304114169101995,-180.0,3.1500005606344668,-3.7999999542975864,4.99998631243842,62713.71120384072
0,3,300,41.758341789245605,117252304545,0.20509648169868377,0.15785989455604188,0.7013026467203999,0.0,0.0,0.0,10987.630961071494
1,3,300,36.603657245635986,102778772883,-2.3999999994215413,-4.399999827872048,133.1364882875144,3.9997745353039256,1.9999103113884145,44.99995148008031,102037.48661194334
2,3,300,47.74376916885376,134059148554,-5.200000012729011,0.4000000369704644,11.200800283958758,-3.9999999318331416,-4.999999883022972,60.00005084726444,965306.1545847408
3,3,300,41.99559998512268,117919149452,-3.4372096280321784e-09,-0.913869732610781,-179.9999999985577,0.0,1.0000000000638591,179.9997473002663,11027.184313272106
4,3,300,44.12126708030701,123887993427,3.200000000670835,3.998873494063819,-179.82112439080757,-3.000119383639941,1.999879864946304,42.4022521713589,118452.09245325565
5,3,300,47.85499310493469,134372122409,-5.1999984512000035,1.2000000045208257,16.852002848251956,-5.420114144049511,-1.000036080402431,15.002294807637739,11578.3994210354
6,3,300,46.808565616607666,131434050259,6.200000012111872,-1.666251080838423,-118.44014501740799,-5.420329651874257,-3.0001506065818058,71.62152674667016,117111.46450985834
7,3,300,45.09805083274841,126631249003,6.800000010990143,-3.2000000015372265,-101.537091998672,-5.99999837351753,-5.000135023812119,88.238202386171,1923620.135723667
8,3,300,41.37938475608826,116189701917,-8.669793771787226e-10,7.724775282006242,13.791848974597643,-0.0002890359263720138,-8.000158586774557,16.048732313356957,41410.559167293424
9,3,300,45.75775337219238,128483912190,3.5999999417174404,-3.9999999984166017,-178.80845666291873,6.4501395615586645,1.9999381152545757,154.70003860466974,7849467338314118.0
10,3,300,47.77889680862427,134159250692,4.999999946061337,1.1361363691761959,136.67463757673258,5.021708359640002,-1.08924846185625,136.5092190571473,12140.445606232133
11,3,300,37.44919943809509,105154390973,2.1999997464652274,-5.000000008861474,29.361934756927578,1.999913251770487,4.999933416250547,30.00543586718581,11393.336847912757
12,3,300,40.99324369430542,115105870774,-6.199999999164367,-0.2000000109511504,-91.61347947771581,1.5000866460446391,7.000010947196477,179.9131297498346,8108639.759958046
13,3,300,46.75271129608154,131278109260,-4.448160027554594,-6.7999999753276175,-45.408013236285655,-4.700010186307671,7.000112061764319,-45.26106921736535,11210.44371827218
14,3,300,48.028550148010254,134860669466,-5.799998981296046,1.7999999778013454,2.4162949672322607,-6.000061560547011,-3.0000167121255834,10.00811840024439,86995.07209490197
15,3,300,45.746257305145264,128452242471,2.9906586609491974,3.955690039924278,86.77492003160079,3.0000039112890735,-3.9985081547477384,87.3108289600759,11383.981061344803
16,3,300,36.4695999622345,102404103615,-4.199972481270152,0.6000058714465784,179.32914613164732,0.9999999948078133,-4.500000071115526,-87.6625936743308,24986.148411755577
17,3,300,37.43214464187622,105106907244,-4.236744155754668,1.0674202795062762,-136.0220743377316,4.000000028359814,0.5000000330400278,49.427605890624385,58629.89191802749
18,3,300,41.63679552078247,116913332819,3.2812533376282875,-1.9798250831198168,-46.4713964330407,3.333300038718205,2.2221999547091227,-49.427672646890244,18272.47377790026
19,3,300,38.63880181312561,108495212926,-3.000000003296007,-2.9702905377749333,-179.51731936537774,3.1500005606344668,-3.7999999542975864,4.99998631243842,55286.433213711156
0,0,400,65.80290532112122,184770317063,0.17612686221658258,0.04490199171545406,0.38572651959238646,0.0,0.0,0.0,11286.91354197939
1,0,400,65.85447072982788,184915213222,3.4796348955725183,-1.6436836573787872,45.63006480766248,3.9997745353039256,1.9999103113884145,44.99995148008031,480866.29696580104
2,0,400,66.83680582046509,187673640853,-5.249673820592739,0.3024141782106824,9.173838935059843,-3.9999999318331416,-4.999999883022972,60.00005084726444,1799640.3438154531
3,0,400,65.91715836524963,185091407730,0.5412686309115831,1.3629766668815293,-3.0605187678364234,0.0,1.0000000000638591,179.9997473002663,83557.65205893778
4,0,400,65.64392805099487,184324262834,-2.5360498767626733,-1.8099869310309025,39.95661355489296,-3.000119383639941,1.999879864946304,42.4022521713589,65196.66924343766
5,0,400,66.34635210037231,186296689534,-5.2328220529878156,0.008924513042403603,9.695845620620267,-5.420114144049511,-1.000036080402431,15.002294807637739,301288.0255665246
6,0,400,65.49069404602051,183894104667,-4.497152832714634,-4.063009587104073,12.297223267528482,-5.420329651874257,-3.0001506065818058,71.62152674667016,1736798631689.7068
7,0,400,66.26381087303162,186065019995,-6.928773256780277,-0.19477395280238596,45.73361101446807,-5.99999837351753,-5.000135023812119,88.238202386171,3733592.0561741656
8,0,400,65.76300692558289,184658833837,-0.3936886385324243,7.4369519682698915,11.009543333270278,-0.0002890359263720138,-8.000158586774557,16.048732313356957,95263.52872256357
9,0,400,65.55551815032959,184076252998,4.7383310303666,-1.2174758630286995,146.29860458683277,6.4501395615586645,1.9999381152545757,154.70003860466974,81560808172506.2
10,0,400,64.19778800010681,180263851709,-4.665312650810561,-1.5211925864910683,-48.077020228538544,5.021708359640002,-1.08924846185625,136.5092190571473,1421443.9239742127
11,0,400,65.86465883255005,184944361674,1.9566521157796544,-5.572648756023849,30.488922353162557,1.999913251770487,4.999933416250547,30.00543586718581,52646.07577014447
12,0,400,65.60119915008545,184209655426,-0.7607692924393934,7.034942330220254,7.216716808927135,1.5000866460446391,7.000010947196477,179.9131297498346,1498674.493022279
13,0,400,66.95416235923767,188010222553,-4.753284149818711,-5.803541174351154,-44.15797656174239,-4.700010186307671,7.000112061764319,-45.26106921736535,375020.4417278335
14,0,400,66.04955720901489,185469381989,-7.378720302491502,-0.11228346091569108,-12.132283095090065,-6.000061560547011,-3.0000167121255834,10.00811840024439,11551156.445607405
15,0,400,66.95337557792664,188006737339,-1.5114369601066855,-3.673462541194626,-112.75706015888336,3.0000039112890735,-3.9985081547477384,87.3108289600759,1370120.2047434608
16,0,400,66.03065204620361,185415190839,-0.4358985093617491,-4.115071240095692,92.09863385604817,0.9999999948078133,-4.500000071115526,-87.6625936743308,58420.327712061546
17,0,400,66.043954372406,185452093534,3.8028850507806826,-0.466677204329196,40.513147928771865,4.000000028359814,0.5000000330400278,49.427605890624385,43580.40687447833
18,0,400,65.1798632144928,183025328154,3.0882177352022744,-2.244242529727387,-49.25873003533564,3.333300038718205,2.2221999547091227,-49.427672646890244,55207.47294890102
19,0,400,65.76538896560669,184669143107,3.000267863270494,3.554197019380357,1.3605934188788567,3.1500005606344668,-3.7999999542975864,4.99998631243842,22330.273103243362
0,1,400,24.53665542602539,68898823666,0.2565072961923285,0.1633887219166148,0.9860980030278103,0.0,0.0,0.0,11144.400836496183
1,1,400,19.820454359054565,55655720442,-4.353145499438404,2.5874317525710957,-137.73459804644162,3.9997745353039256,1.9999103113884145,44.99995148008031,105825.44852956594
2,1,400,20.49450993537903,57548438994,0.8416609870830687,-5.2392141529038625,-79.5928737240274,-3.9999999318331416,-4.999999883022972,60.00005084726444,2017175.9470050377
3,1,400,22.29193902015686,62595578129,-0.01138884260230455,-0.8742913415596583,180.0,0.0,1.0000000000638591,179.9997473002663,11092.746738415366
4,1,400,21.040635585784912,59081901981,2.8393911030938845,4.482920384957058,175.3096944336654,-3.000119383639941,1.999879864946304,42.4022521713589,94998.84666519247
5,1,400,24.920180797576904,69975595043,-3.635092031535301,3.920352215105739,44.59091463617423,-5.420114144049511,-1.000036080402431,15.002294807637739,422332.5811843354
6,1,400,20.563600778579712,57742340808,6.3725906945113096,-1.5458353810502263,-120.29816069072236,-5.420329651874257,-3.0001506065818058,71.62152674667016,161751.0737265733
7,1,400,19.754085302352905,55469212086,-6.4061067804518395,-0.3957719471178489,45.84999863399839,-5.99999837351753,-5.000135023812119,88.238202386171,562506.409505909
8,1,400,19.82173776626587,55659157747,0.4776956905160148,-7.400589599325898,-168.27082318341584,-0.0002890359263720138,-8.000158586774557,16.048732313356957,58940.488599717355
9,1,400,21.250009298324585,59669703651,6.3822666112261395,-1.9619003605014882,155.41190629884167,6.4501395615586645,1.9999381152545757,154.70003860466974,12963.727676776703
10,1,400,20.650980234146118,57987618509,5.263168038699806,1.1247252732189086,136.89030619061208,5.021708359640002,-1.08924846185625,136.5092190571473,22136.865446141972
11,1,400,19.256725788116455,54072557867,-2.3728247021333067,5.569587647166868,-146.084080466315,1.999913251770487,4.999933416250547,30.00543586718581,273152.3390329798
12,1,400,19.890735864639282,55852830279,1.3942672870313668,-6.800211263337621,-179.57353625499732,1.5000866460446391,7.000010947196477,179.9131297498346,22209.79738897515
13,1,400,22.50427484512329,63191581505,3.992623681193079,7.595073813797828,129.52668092518672,-4.700010186307671,7.000112061764319,-45.26106921736535,53796.452739911256
14,1,400,22.26112389564514,62508798963,5.375616606385492,-3.2677757548261983,-159.41116662187727,-6.000061560547011,-3.0000167121255834,10.00811840024439,102534.20527147551
15,1,400,21.506672382354736,60390296278,3.036600315668206,3.9996405531985513,87.43421642007286,3.0000039112890735,-3.9985081547477384,87.3108289600759,11525.649088218654
16,1,400,18.88574194908142,53030763184,-4.064851592782877,0.6269203637789644,179.5465889173076,0.9999999948078133,-4.500000071115526,-87.6625936743308,26674.929062534975
17,1,400,19.081504106521606,53580446510,-4.182174060673621,1.1847542167756604,-135.9967154140118,4.000000028359814,0.5000000330400278,49.427605890624385,65337.34154633118
18,1,400,21.401185512542725,60094047266,3.352892364143532,-1.8800821330761597,-46.44061410396389,3.333300038718205,2.2221999547091227,-49.427672646890244,18921.79415370155
19,1,400,23.73444700241089,66645774753,-2.9744852256041296,-2.870109232878293,179.69761942626536,3.1500005606344668,-3.7999999542975864,4.99998631243842,54653.19077808962
0,2,400,8.880363702774048,24935850994,-0.20479990347161703,0.10656240415585216,-180.0,0.0,0.0,0.0,170615.2061295485
1,2,400,8.5984046459198,24144115001,4.800827891148353,-1.6576597848201544,44.321538986176165,3.9997745353039256,1.9999103113884145,44.99995148008031,80367.52928387225
2,2,400,9.000838041305542,25274136446,-5.73914172405131,-0.11718885723599115,8.614248602618119,-3.9999999318331416,-4.999999883022972,60.00005084726444,11360532.638920072
3,2,400,8.786131858825684,24671243041,-0.08305153663312304,-1.2878401309724694,180.0,0.0,1.0000000000638591,179.9997473002663,16423.38014078108
4,2,400,8.681476593017578,24377372048,2.828159449622383,3.882464391362065,175.78926448548881,-3.000119383639941,1.999879864946304,42.4022521713589,848513.9348151502
5,2,400,8.915912628173828,25035659675,-4.874103225136333,2.01747943235992,21.58934436484074,-5.420114144049511,-1.000036080402431,15.002294807637739,114536.04792748459
6,2,400,8.965164422988892,25173955465,7.141861937185091,0.2337071429210873,-135.30492941342573,-5.420329651874257,-3.0001506065818058,71.62152674667016,9103800.537181353
7,2,400,8.523351192474365,23933353257,-6.5226050620525555,2.2218119312885847,71.65479943590356,-5.99999837351753,-5.000135023812119,88.238202386171,31317216.52170633
8,2,400,7.916955232620239,22230607400,1.2105790655847617,-5.872825390288037,180.0,-0.0002890359263720138,-8.000158586774557,16.048732313356957,260393238.0936031
9,2,400,8.236536741256714,23127982168,-5.6614581868190905,1.332727010759239,-34.82991777007689,6.4501395615586645,1.9999381152545757,154.70003860466974,101124136891.03973
10,2,400,8.78445553779602,24666521619,-5.349498019898109,1.5303426459314888,-30.83919868588518,5.021708359640002,-1.08924846185625,136.5092190571473,66883402700.45045
11,2,400,8.347597360610962,23439833972,1.7118909234933444,-6.03659248801176,19.923551229677997,1.999913251770487,4.999933416250547,30.00543586718581,104591554.33192907
12,2,400,8.282144546508789,23256042928,1.6288194107263951,-7.231841512123652,180.0,1.5000866460446391,7.000010947196477,179.9131297498346,123293.0396103232
13,2,400,8.745344161987305,24556692170,-3.944001324722925,-6.1773370561740295,-49.383818640764616,-4.700010186307671,7.000112061764319,-45.26106921736535,1642080.7575193231
14,2,400,8.936888694763184,25094542126,-7.902709552669626,-0.33308452500218877,-10.82937695314003,-6.000061560547011,-3.0000167121255834,10.00811840024439,1634783096.9998486
15,2,400,8.863892555236816,24889569387,1.9933891672330848,3.7023330355803914,73.71958918668071,3.0000039112890735,-3.9985081547477384,87.3108289600759,147460.05063642847
16,2,400,8.847811460494995,24844411977,-3.9148505277432726,0.15289594290135788,-180.0,0.9999999948078133,-4.500000071115526,-87.6625936743308,60493.948920328025
17,2,400,8.71924376487732,24483397231,4.890995376981426,-0.5572053643344823,45.01049661234683,4.000000028359814,0.5000000330400278,49.427605890624385,87338.4550435403
18,2,400,8.975264549255371,25202293140,3.0789666581366184,-1.137461234804288,-52.81409305520514,3.333300038718205,2.2221999547091227,-49.427672646890244,374692.6129108939
19,2,400,8.772407054901123,24632673020,-3.068890205717741,-3.2489552455625725,180.0,3.1500005606344668,-3.7999999542975864,4.99998631243842,91105.31655531733
0,3,400,55.80709958076477,156704729327,0.20509789478208518,0.1578670926503758,0.7014672039679135,0.0,0.0,0.0,10987.630961565937
1,3,400,48.90374398231506,137320255251,-4.3999987096524364,2.399999959840427,-136.85261889355047,3.9997745353039256,1.9999103113884145,44.99995148008031,93781.09150746143
2,3,400,63.75312614440918,179016814353,-5.000000016938989,0.6000000002112742,12.769912155529932,-3.9999999318331416,-4.999999883022972,60.00005084726444,841620.1163121716
3,3,400,55.86440086364746,156865464197,-2.85200663086016e-09,-0.9180163185757486,179.8595914143844,0.0,1.0000000000638591,179.9997473002663,11006.847927201608
4,3,400,58.48120403289795,164213317242,-2.8321832703074996,-1.9543500763938262,42.24048060550609,-3.000119383639941,1.999879864946304,42.4022521713589,11106.917238236416
5,3,400,63.8222815990448,179210839440,-5.199999859907457,1.2000001749946847,16.843136651687825,-5.420114144049511,-1.000036080402431,15.002294807637739,11578.397148890002
6,3,400,61.40652132034302,172427421962,5.1999999961163486,-2.8000000024712817,-103.63816031960044,-5.420329651874257,-3.0001506065818058,71.62152674667016,78595.21252956137
7,3,400,59.89752769470215,168190183556,6.459721766521415,-3.200000000333927,-101.37043672836052,-5.99999837351753,-5.000135023812119,88.238202386171,2156952.9977186145
8,3,400,54.02290892601013,151694431397,1.600000032317574,-6.9999999976251495,180.0,-0.0002890359263720138,-8.000158586774557,16.048732313356957,486883.49417081475
9,3,400,62.4078586101532,175239046739,6.384990573754525,-1.9999999953192926,155.31957254455594,6.4501395615586645,1.9999381152545757,154.70003860466974,12902.287669530626
10,3,400,63.93121147155762,179516539854,-5.000000023066596,-1.0000000705114207,-47.77054829233765,5.021708359640002,-1.08924846185625,136.5092190571473,250110.66769025044
11,3,400,48.193068742752075,135324384482,-2.399999996045536,5.600000072021796,-149.08967698070578,1.999913251770487,4.999933416250547,30.00543586718581,219739.75150767807
12,3,400,54.844462156295776,154001239966,-0.800000000541484,6.962809295731635,1.8836747360221378,1.5000866460446391,7.000010947196477,179.9131297498346,126309.34437433616
13,3,400,62.54078459739685,175612213253,-4.448200953964466,-6.799999933568649,-45.312855185955236,-4.700010186307671,7.000112061764319,-45.26106921736535,11210.443638647936
14,3,400,62.349106311798096,175073969659,-4.307571199103108,3.695835528697474,20.91430564618362,-6.000061560547011,-3.0000167121255834,10.00811840024439,36454.758166634965
15,3,400,60.91703200340271,171052743190,-2.557369773224149,-3.400000001695565,-102.43001914416004,3.0000039112890735,-3.9985081547477384,87.3108289600759,121700.76796057381
16,3,400,49.495858907699585,138986371176,1.1425174281193158,4.600000009701025,-88.17189454754757,0.9999999948078133,-4.500000071115526,-87.6625936743308,11186.373166424928
17,3,400,51.60984778404236,144922597596,4.126021000972223,-0.4515914556378604,49.68341990606843,4.000000028359814,0.5000000330400278,49.427605890624385,11365.381291529213
18,3,400,55.47578406333923,155777940047,3.2812481004112435,-1.9798292861577842,-46.503805608692986,3.333300038718205,2.2221999547091227,-49.427672646890244,18272.473778502466
19,3,400,49.74165916442871,139676025244,-2.8189762874236965,-2.9997070958274037,179.74435868758428,3.1500005606344668,-3.7999999542975864,4.99998631243842,49556.17096391495
0,0,500,84.57462406158447,237487443733,0.23073200717191078,0.13595713265872966,0.9463501089049784,0.0,0.0,0.0,11058.988251435734
1,0,500,82.71505546569824,232265139955,3.850422219901244,-1.6395155166703237,45.63127111925197,3.9997745353039256,1.9999103113884145,44.99995148008031,27823.693234942417
2,0,500,82.34610533714294,231228626433,-5.693597466431993,0.3597627175581497,11.204176449350017,-3.9999999318331416,-4.999999883022972,60.00005084726444,4462383.865983674
3,0,500,83.70898008346558,235055161619,-0.2844886171879413,-1.0703581434776392,174.6974754571914,0.0,1.0000000000638591,179.9997473002663,30142.87070390732
4,0,500,83.65862679481506,234913401024,-1.8012829386745146,-2.3767339583287637,39.798371606910564,-3.000119383639941,1.999879864946304,42.4022521713589,813387.679637328
5,0,500,84.80786299705505,238140136484,-4.871417389413737,1.7042156061767066,20.286980168848476,-5.420114144049511,-1.000036080402431,15.002294807637739,29654.629909789597
6,0,500,82.92309546470642,232847454550,-4.390100452917357,3.2174423588504624,79.35801342185448,-5.420329651874257,-3.0001506065818058,71.62152674667016,28092.63944158343
7,0,500,83.28838014602661,233872948117,-6.803957075438005,1.2161785036927277,52.07002787961121,-5.99999837351753,-5.000135023812119,88.238202386171,17285554.560473576
8,0,500,83.59447121620178,234732257846,-0.8030168261332733,7.2830892060790475,9.550340656584092,-0.0002890359263720138,-8.000158586774557,16.048732313356957,346670.0410883847
9,0,500,83.3990683555603,234183407257,5.9688845204110486,-1.1515062978378605,153.35305516832443,6.4501395615586645,1.9999381152545757,154.70003860466974,233155.4020243324
10,0,500,84.29609775543213,236702113094,-4.556962811983704,-0.9307332012490903,-47.36727919134942,5.021708359640002,-1.08924846185625,136.5092190571473,1500848.7012015965
11,0,500,83.47414040565491,234393952879,1.3378611828621665,-5.004494023005078,37.79798266616943,1.999913251770487,4.999933416250547,30.00543586718581,250526.97301972573
12,0,500,83.33639574050903,234007069319,-1.0406930643905508,6.6353076279845205,-0.48927703360281655,1.5000866460446391,7.000010947196477,179.9131297498346,228096.861625507
13,0,500,83.22535109519958,233695173967,4.353883619966995,7.7152268512185564,132.02611182135027,-4.700010186307671,7.000112061764319,-45.26106921736535,708808.6687725986
14,0,500,83.33864951133728,234013242229,-6.566169052000866,1.3584335347104677,1.8699830949746712,-6.000061560547011,-3.0000167121255834,10.00811840024439,4408190.261597542
15,0,500,83.06290483474731,233238896939,2.32327900129804,3.4004979840999603,78.61485092389563,3.0000039112890735,-3.9985081547477384,87.3108289600759,210889.1637018261
16,0,500,84.1119737625122,236184609302,0.9760843380548767,4.667254498509118,-88.44428684375306,0.9999999948078133,-4.500000071115526,-87.6625936743308,12601.433352159815
17,0,500,84.20106911659241,236434792934,4.2544794594581745,0.07040479076909101,45.745936367091474,4.000000028359814,0.5000000330400278,49.427605890624385,29535.19598038519
18,0,500,84.47973918914795,237217204246,2.9678512945754267,-1.523852489535301,-50.952390774518435,3.333300038718205,2.2221999547091227,-49.427672646890244,92096.9185509297
19,0,500,82.85481071472168,232654408823,2.9348110061312322,3.7715447664920045,2.24886806643301,3.1500005606344668,-3.7999999542975864,4.99998631243842,18198.42144327022
0,1,500,29.623038291931152,83180807450,0.23830632964370757,0.21473964256319888,1.9540190754494253,0.0,0.0,0.0,11196.685257654914
1,1,500,23.04736351966858,64716462085,-4.985262081655229,-0.8178987604951526,-180.0,3.9997745353039256,1.9999103113884145,44.99995148008031,1575878.057132968
2,1,500,26.403475522994995,74140344847,5.985503760120283,-0.853544026240062,-166.7222780043582,-3.9999999318331416,-4.999999883022972,60.00005084726444,34749888.41543977
3,1,500,27.613147258758545,77537071951,0.4723259360368033,1.4564785927598276,-3.198124670578493,0.0,1.0000000000638591,179.9997473002663,79157.09204879936
4,1,500,28.17083716392517,79103049014,-2.7077457165688035,-2.044310696652621,41.85290965656634,-3.000119383639941,1.999879864946304,42.4022521713589,12009.653123944514
5,1,500,26.55465078353882,74564834205,-5.228430157420669,1.2956797065561432,16.67691086820915,-5.420114144049511,-1.000036080402431,15.002294807637739,12474.045591830394
6,1,500,26.386495351791382,74092657184,6.13777183084359,-2.228570000223911,-114.69927547852349,-5.420329651874257,-3.0001506065818058,71.62152674667016,144788.26123516107
7,1,500,26.133577823638916,73382466953,6.935367152806258,-3.768470967377155,-100.39975176588881,-5.99999837351753,-5.000135023812119,88.238202386171,45031093.2415236
8,1,500,23.953970909118652,67262181470,-0.019478762628308388,7.952903963829463,13.746830554124198,-0.0002890359263720138,-8.000158586774557,16.048732313356957,52042.99733489739
9,1,500,27.225427627563477,76448352326,6.465256772496751,-1.891818490242196,154.71446001430115,6.4501395615586645,1.9999381152545757,154.70003860466974,13435.977434851482
10,1,500,29.80292510986328,83685901849,3.3883993760635214,-3.2311960703090277,-179.19113217148953,5.021708359640002,-1.08924846185625,136.5092190571473,6158547335.403998
11,1,500,24.810928106307983,69668492521,2.0962553965201636,-4.991040747139127,32.497834341113766,1.999913251770487,4.999933416250547,30.00543586718581,12072.174318066996
12,1,500,24.357210874557495,68394464648,1.622593282605715,-6.600744216025046,178.2027276146858,1.5000866460446391,7.000010947196477,179.9131297498346,19783.527135151955
13,1,500,26.669723987579346,74887944068,7.554742567457247,2.618288659041214,179.2239285514384,-4.700010186307671,7.000112061764319,-45.26106921736535,990585.3680961588
